LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate,2020-2021 Adv Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,0,,,0,,
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,0,,,0,,
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,0,,,0,,
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,0,,,0,,
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,0,,,0,,
SCH,41,Halifax County ,30,South Boston Elementary,Elem,KG,5.0,Science,Gr 5,Science,27,34,35,1,3,1
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,35,54,48,0,0,7
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,63,36,64,8,5,4
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,54,76,47,0,0,0
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,29,59,56,0,14,4
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,22,46,41,0,0,0
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,38,55,56,0,0,4
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,19,66,68,0,3,0
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,0,,,0,,
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,0,,,0,,
SCH,41,Halifax County ,1490,Sydnor Jennings Elementary,Elem,KG,5.0,Science,Gr 5,Science,11,45,58,0,3,0
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,54,53,63,5,6,6
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,42,66,59,4,4,5
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,46,59,58,3,7,1
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,33,47,49,0,14,11
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,38,55,70,5,5,4
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,37,51,57,0,4,7
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,17,52,67,0,3,2
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Mathematics,Gr 6,Mathematics,,,0,,,0
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,0,,0,0,,0
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,55,,,7,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,50,,,0,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,38,,,0,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,48,,,0,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,59,,,3,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,42,,,5,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,50,,,3,,
SCH,112,Hampton City ,500,A.W.E. Bassette Elementary,Elem,PK,5.0,Science,Gr 5,Science,21,49,60,6,7,7
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,56,57,64,7,5,3
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,55,73,62,5,9,4
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,64,69,59,5,3,1
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,History and Social Sciences,Gr 5,History,0,,,0,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,38,51,36,5,15,3
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,51,42,59,5,5,3
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,46,59,44,5,5,3
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,45,65,53,5,3,1
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,65,,,9,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,45,,,0,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,55,,,5,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,64,,,0,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,48,,,0,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,57,,,9,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,57,,,4,,
SCH,112,Hampton City ,160,Aberdeen Elementary,Elem,PK,5.0,Science,Gr 5,Science,41,53,60,5,12,13
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,68,63,68,10,10,3
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,54,67,71,8,7,20
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,59,64,65,7,3,6
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,34,64,67,11,29,26
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,61,63,72,4,10,5
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,53,61,69,3,13,10
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,49,51,64,0,2,6
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Mathematics,Gr 8,Mathematics,80,0,,40,0,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,69,,,13,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,36,,,0,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,43,,,0,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,63,,,6,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,25,,,0,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,33,,,7,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,31,,,6,,
SCH,112,Hampton City ,470,Albert W. Patrick III Elementary,Elem,KG,5.0,Science,Gr 5,Science,43,48,56,7,3,13
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,48,66,70,4,4,7
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,67,65,66,2,8,4
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,67,77,59,5,3,3
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,36,58,53,2,15,5
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,58,61,71,8,2,3
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,40,51,61,0,5,1
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,45,75,57,0,5,2
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Mathematics,Gr 8,Mathematics,0,,0,0,,0
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,50,,,8,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,39,,,11,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,62,,,0,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,32,,,0,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,29,,,6,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,67,,,14,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,60,,,5,,
SCH,112,Hampton City ,260,Alfred S. Forrest Elementary,Elem,KG,5.0,Science,Gr 5,Science,37,65,62,7,13,7
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,English: Reading,Gr 3,English Reading,59,80,82,3,16,14
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,English: Reading,Gr 4,English Reading,91,84,83,21,18,17
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,English: Reading,Gr 5,English Reading,91,88,86,9,21,6
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,History and Social Sciences,Content Specific,VA Studies,79,98,77,32,51,37
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Mathematics,Gr 3,Mathematics,72,84,91,3,13,23
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Mathematics,Gr 4,Mathematics,79,91,89,9,7,13
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Mathematics,Gr 5,Mathematics,82,90,90,3,31,16
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote English: Reading,Gr 3,English Reading,78,,,22,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote English: Reading,Gr 4,English Reading,63,,,13,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote English: Reading,Gr 5,English Reading,92,,,8,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote Mathematics,Gr 3,Mathematics,78,,,11,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote Mathematics,Gr 4,Mathematics,75,,,0,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote Mathematics,Gr 5,Mathematics,100,,,8,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Remote Science,Gr 5,Science,85,,,15,,
SCH,112,Hampton City ,120,Armstrong Elementary,Elem,KG,5.0,Science,Gr 5,Science,76,80,84,6,23,27
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,74,73,76,4,13,8
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,82,71,83,2,14,30
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,68,84,69,5,5,5
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,59,67,83,11,25,38
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,66,76,74,6,11,16
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,64,67,80,5,7,20
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,63,75,67,3,7,3
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,,0,,,0,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,75,,,8,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,83,,,8,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,67,,,0,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,67,,,0,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,67,,,8,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,62,,,0,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,62,,,8,,
SCH,112,Hampton City ,330,Barron Elementary,Elem,PK,5.0,Science,Gr 5,Science,45,80,67,0,11,7
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,60,65,61,12,10,7
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,64,66,70,9,7,7
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,68,71,67,7,7,10
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,0,43,40,0,5,7
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,61,62,72,13,20,17
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,37,50,56,1,5,4
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,18,37,46,0,2,2
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,61,70,75,3,2,3
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,92,99,100,11,37,29
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,,100,,,25
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,92,97,96,6,13,28
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,47,,,2,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,46,,,0,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,50,,,2,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,45,,,2,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,42,,,0,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,38,,,0,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Remote Science,Gr 8,Science,52,,,0,,
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Science,Gr 8,Science,56,63,63,3,4,6
SCH,112,Hampton City ,350,Benjamin Syms Middle,Middle,6,8.0,Science,End of Course,Earth Science,,100,100,,4,33
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,English: Reading,End of Course,English Reading,84,87,83,19,17,18
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,English: Writing,End of Course,Writing,70,83,78,10,10,9
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,History and Social Sciences,End of Course,Geography,77,90,88,0,3,0
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,History and Social Sciences,End of Course,VA & US History,35,22,50,0,0,3
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,History and Social Sciences,End of Course,World History I,48,62,62,3,4,3
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,History and Social Sciences,End of Course,World History II,24,32,16,0,0,0
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Mathematics,End of Course,Algebra I,63,85,89,1,1,2
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Mathematics,End of Course,Algebra II,80,91,93,2,12,10
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Mathematics,End of Course,Geometry,63,74,77,1,1,2
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Mathematics,End of Course,Mathematics,,80,0,,60,0
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Science,End of Course,Biology,57,60,73,2,3,4
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Science,End of Course,Chemistry,40,,0,0,,0
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Science,End of Course,Earth Science,49,18,42,0,0,0
SCH,112,Hampton City ,430,Bethel High,High,9,12.0,Science,End of Course,Science,,80,0,,40,0
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,57,51,49,10,7,5
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,54,66,47,10,5,4
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,59,63,65,5,8,4
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,0,49,46,0,4,5
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,History and Social Sciences,Gr 8,History,0,,,0,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,57,78,75,4,21,21
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,34,36,41,0,3,5
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,26,46,18,8,1,0
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,54,71,58,3,6,4
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,95,100,100,8,32,32
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,,100,,,22
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,100,97,94,6,18,35
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,51,,,0,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,49,,,8,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,52,,,1,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,37,,,0,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,55,,,0,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,69,,,0,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Remote Science,Gr 8,Science,67,,,1,,
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Science,Gr 8,Science,45,64,59,4,3,1
SCH,112,Hampton City ,450,C. Alton Lindsay Middle,Middle,6,8.0,Science,End of Course,Earth Science,,100,100,,7,20
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,English: Reading,Gr 3,English Reading,58,65,56,3,6,4
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,English: Reading,Gr 4,English Reading,54,64,64,8,10,4
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,English: Reading,Gr 5,English Reading,51,70,64,6,9,5
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,History and Social Sciences,Content Specific,VA Studies,27,53,50,5,20,8
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Mathematics,Gr 3,Mathematics,56,69,57,6,0,6
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Mathematics,Gr 4,Mathematics,43,66,64,9,3,8
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Mathematics,Gr 5,Mathematics,28,69,67,3,5,2
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Mathematics,Gr 6,Mathematics,,0,0,,0,0
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Mathematics,Gr 8,Mathematics,0,0,0,0,0,0
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote English: Reading,Gr 3,English Reading,36,,,12,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote English: Reading,Gr 4,English Reading,38,,,15,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote English: Reading,Gr 5,English Reading,45,,,0,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote Mathematics,Gr 3,Mathematics,40,,,4,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote Mathematics,Gr 4,Mathematics,69,,,8,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote Mathematics,Gr 5,Mathematics,42,,,0,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Remote Science,Gr 5,Science,32,,,4,,
SCH,112,Hampton City ,460,Captain John Smith Elementary,Elem,PK,5.0,Science,Gr 5,Science,32,65,63,15,12,14
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,English: Reading,Gr 6,English Reading,72,66,61,9,9,6
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,English: Reading,Gr 7,English Reading,70,67,60,7,7,6
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,English: Reading,Gr 8,English Reading,71,67,71,9,5,9
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,English: Writing,Gr 8,Writing,,56,55,,8,9
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,History and Social Sciences,Content Specific,Civics & Econ,65,72,74,15,16,20
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,Gr 6,Mathematics,45,57,51,0,4,6
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,Gr 7,Mathematics,25,33,30,0,0,1
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,Gr 8,Mathematics,55,66,69,0,2,2
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,End of Course,Algebra I,94,95,99,6,33,16
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,End of Course,Algebra II,,0,80,,0,40
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Mathematics,End of Course,Geometry,93,97,97,0,28,21
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote English: Reading,Gr 6,English Reading,48,,,2,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote English: Reading,Gr 7,English Reading,55,,,6,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote English: Reading,Gr 8,English Reading,62,,,2,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote Mathematics,Gr 6,Mathematics,41,,,0,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote Mathematics,Gr 7,Mathematics,43,,,0,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote Mathematics,Gr 8,Mathematics,49,,,1,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Remote Science,Gr 8,Science,49,,,5,,
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Science,Gr 8,Science,52,57,58,4,2,4
SCH,112,Hampton City ,300,Cesar Tarrant Middle,Middle,6,8.0,Science,End of Course,Earth Science,,100,95,,22,27
SCH,112,Hampton City ,420,Christopher C. Kraft Elementary ,Elem,KG,5.0,English: Reading,Gr 3,English Reading,58,64,53,9,6,8
