Div Num,Div Name,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
63,New Kent County ,Mathematics,Gr 8,Mathematics,57,73,76,1,2,7
63,New Kent County ,Mathematics,End of Course,Algebra I,88,89,86,3,5,2
63,New Kent County ,Mathematics,End of Course,Algebra II,90,76,93,3,14,15
63,New Kent County ,Mathematics,End of Course,Geometry,91,83,82,4,2,6
63,New Kent County ,Mathematics,End of Course,Mathematics,,0,0,,0,0
63,New Kent County ,Science,Gr 5,Science,63,77,77,15,15,25
63,New Kent County ,Science,Gr 8,Science,48,63,65,0,4,2
63,New Kent County ,Science,End of Course,Biology,86,87,87,9,6,4
63,New Kent County ,Science,End of Course,Science,,0,0,,0,0
117,Newport News City ,English: Reading,Gr 3,English Reading,50,50,53,4,5,4
117,Newport News City ,English: Reading,Gr 4,English Reading,53,56,61,6,7,8
117,Newport News City ,English: Reading,Gr 5,English Reading,58,57,59,5,5,5
117,Newport News City ,English: Reading,Gr 6,English Reading,54,56,52,6,6,5
117,Newport News City ,English: Reading,Gr 7,English Reading,58,57,58,6,7,5
117,Newport News City ,English: Reading,Gr 8,English Reading,60,60,58,6,7,6
117,Newport News City ,English: Reading,End of Course,English Reading,78,78,76,16,18,15
117,Newport News City ,English: Writing,Gr 8,Writing,40,40,,7,7,
117,Newport News City ,English: Writing,End of Course,Writing,62,67,56,13,13,5
117,Newport News City ,History and Social Sciences,Content Specific,Civics & Econ,50,55,57,6,8,7
117,Newport News City ,History and Social Sciences,Content Specific,VA Studies,42,47,51,10,10,11
117,Newport News City ,History and Social Sciences,End of Course,Geography,49,65,56,3,3,4
117,Newport News City ,History and Social Sciences,End of Course,VA & US History,22,28,34,0,1,0
117,Newport News City ,History and Social Sciences,End of Course,World History I,21,38,46,0,1,3
117,Newport News City ,History and Social Sciences,End of Course,World History II,55,14,20,10,1,1
117,Newport News City ,Mathematics,Gr 3,Mathematics,41,50,56,4,5,4
117,Newport News City ,Mathematics,Gr 4,Mathematics,41,48,56,4,5,6
117,Newport News City ,Mathematics,Gr 5,Mathematics,46,49,53,5,6,8
117,Newport News City ,Mathematics,Gr 6,Mathematics,46,51,52,5,7,7
117,Newport News City ,Mathematics,Gr 7,Mathematics,38,41,44,1,2,1
117,Newport News City ,Mathematics,Gr 8,Mathematics,35,38,33,1,1,1
117,Newport News City ,Mathematics,End of Course,Algebra I,80,81,83,5,7,7
117,Newport News City ,Mathematics,End of Course,Algebra II,80,85,83,9,6,10
117,Newport News City ,Mathematics,End of Course,Geometry,62,76,79,4,8,4
117,Newport News City ,Mathematics,End of Course,Mathematics,71,89,68,7,42,14
117,Newport News City ,Science,Gr 5,Science,42,51,56,6,7,12
117,Newport News City ,Science,Gr 8,Science,44,47,50,2,4,3
117,Newport News City ,Science,End of Course,Biology,56,62,65,4,2,2
117,Newport News City ,Science,End of Course,Chemistry,26,6,30,0,0,1
117,Newport News City ,Science,End of Course,Earth Science,51,43,49,2,0,1
117,Newport News City ,Science,End of Course,Science,86,100,73,43,47,9
118,Norfolk City ,English: Reading,Gr 3,English Reading,60,58,60,8,7,7
118,Norfolk City ,English: Reading,Gr 4,English Reading,65,63,65,10,10,10
118,Norfolk City ,English: Reading,Gr 5,English Reading,59,61,61,6,6,7
118,Norfolk City ,English: Reading,Gr 6,English Reading,51,54,56,5,6,7
118,Norfolk City ,English: Reading,Gr 7,English Reading,58,56,56,6,6,5
118,Norfolk City ,English: Reading,Gr 8,English Reading,60,59,56,8,6,6
118,Norfolk City ,English: Reading,End of Course,English Reading,76,76,77,16,18,16
118,Norfolk City ,English: Writing,Gr 8,Writing,38,37,,6,6,
118,Norfolk City ,English: Writing,End of Course,Writing,59,64,65,13,13,12
118,Norfolk City ,History and Social Sciences,Content Specific,Civics & Econ,54,55,59,8,5,7
118,Norfolk City ,History and Social Sciences,Content Specific,VA Studies,51,53,51,15,14,10
118,Norfolk City ,History and Social Sciences,End of Course,Geography,47,51,52,3,3,3
118,Norfolk City ,History and Social Sciences,End of Course,VA & US History,25,31,31,1,1,0
118,Norfolk City ,History and Social Sciences,End of Course,World History I,41,41,37,4,2,4
118,Norfolk City ,History and Social Sciences,End of Course,World History II,54,29,10,11,0,3
118,Norfolk City ,Mathematics,Gr 3,Mathematics,52,56,57,5,5,4
118,Norfolk City ,Mathematics,Gr 4,Mathematics,49,56,58,5,6,5
118,Norfolk City ,Mathematics,Gr 5,Mathematics,44,50,53,4,4,5
118,Norfolk City ,Mathematics,Gr 6,Mathematics,27,34,36,2,2,2
118,Norfolk City ,Mathematics,Gr 7,Mathematics,24,23,26,1,1,1
118,Norfolk City ,Mathematics,Gr 8,Mathematics,33,43,47,1,2,2
118,Norfolk City ,Mathematics,End of Course,Algebra I,63,70,78,2,2,3
118,Norfolk City ,Mathematics,End of Course,Algebra II,89,82,82,7,7,8
118,Norfolk City ,Mathematics,End of Course,Geometry,64,58,65,2,3,2
118,Norfolk City ,Mathematics,End of Course,Mathematics,84,87,91,38,29,34
118,Norfolk City ,Science,Gr 5,Science,39,51,51,6,9,9
118,Norfolk City ,Science,Gr 8,Science,42,46,50,2,2,2
118,Norfolk City ,Science,End of Course,Biology,56,61,67,4,4,4
118,Norfolk City ,Science,End of Course,Chemistry,62,33,27,4,2,4
118,Norfolk City ,Science,End of Course,Earth Science,60,71,69,3,3,3
118,Norfolk City ,Science,End of Course,Science,97,91,83,62,59,36
65,Northampton County ,English: Reading,Gr 3,English Reading,50,49,44,6,3,1
65,Northampton County ,English: Reading,Gr 4,English Reading,60,46,51,5,5,1
65,Northampton County ,English: Reading,Gr 5,English Reading,49,57,52,4,4,8
65,Northampton County ,English: Reading,Gr 6,English Reading,55,56,56,3,3,5
65,Northampton County ,English: Reading,Gr 7,English Reading,43,58,51,3,5,3
65,Northampton County ,English: Reading,Gr 8,English Reading,56,44,65,8,5,1
65,Northampton County ,English: Reading,End of Course,English Reading,72,72,71,17,13,19
65,Northampton County ,English: Writing,Gr 8,Writing,29,25,,5,2,
65,Northampton County ,English: Writing,End of Course,Writing,,48,50,,6,0
65,Northampton County ,History and Social Sciences,Content Specific,Civics & Econ,54,53,65,10,3,3
65,Northampton County ,History and Social Sciences,Content Specific,VA Studies,46,34,52,15,4,3
65,Northampton County ,History and Social Sciences,End of Course,VA & US History,0,6,5,0,0,0
65,Northampton County ,History and Social Sciences,End of Course,World History I,58,64,55,6,5,0
65,Northampton County ,History and Social Sciences,End of Course,World History II,,0,0,,0,0
65,Northampton County ,Mathematics,Gr 3,Mathematics,35,41,36,1,0,0
65,Northampton County ,Mathematics,Gr 4,Mathematics,52,41,44,7,0,0
65,Northampton County ,Mathematics,Gr 5,Mathematics,26,48,36,0,5,0
65,Northampton County ,Mathematics,Gr 6,Mathematics,35,51,44,3,3,6
65,Northampton County ,Mathematics,Gr 7,Mathematics,31,38,23,1,2,0
65,Northampton County ,Mathematics,Gr 8,Mathematics,34,4,17,3,1,0
65,Northampton County ,Mathematics,End of Course,Algebra I,77,86,88,4,1,2
65,Northampton County ,Mathematics,End of Course,Algebra II,0,,0,0,,0
65,Northampton County ,Mathematics,End of Course,Geometry,88,68,72,0,4,0
65,Northampton County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
65,Northampton County ,Science,Gr 5,Science,31,41,31,4,6,7
65,Northampton County ,Science,Gr 8,Science,50,38,46,3,2,1
65,Northampton County ,Science,End of Course,Biology,53,72,59,3,4,1
65,Northampton County ,Science,End of Course,Chemistry,0,,0,0,,0
65,Northampton County ,Science,End of Course,Earth Science,100,0,88,4,0,0
65,Northampton County ,Science,End of Course,Science,0,0,0,0,0,0
66,Northumberland County ,English: Reading,Gr 3,English Reading,63,72,70,10,12,7
66,Northumberland County ,English: Reading,Gr 4,English Reading,72,66,68,6,13,9
66,Northumberland County ,English: Reading,Gr 5,English Reading,85,71,67,10,9,10
66,Northumberland County ,English: Reading,Gr 6,English Reading,78,73,72,9,6,7
66,Northumberland County ,English: Reading,Gr 7,English Reading,74,62,66,2,6,5
66,Northumberland County ,English: Reading,Gr 8,English Reading,66,76,69,7,8,6
66,Northumberland County ,English: Reading,End of Course,English Reading,80,79,83,18,16,24
66,Northumberland County ,English: Writing,Gr 8,Writing,41,63,,7,14,
66,Northumberland County ,English: Writing,End of Course,Writing,49,52,,6,9,
66,Northumberland County ,History and Social Sciences,Content Specific,Civics & Econ,53,67,62,3,6,7
66,Northumberland County ,History and Social Sciences,Content Specific,VA Studies,70,66,72,25,17,32
66,Northumberland County ,History and Social Sciences,End of Course,VA & US History,23,8,13,0,0,0
66,Northumberland County ,History and Social Sciences,End of Course,World History I,65,62,69,8,7,10
66,Northumberland County ,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
66,Northumberland County ,Mathematics,Gr 3,Mathematics,69,82,75,6,23,17
66,Northumberland County ,Mathematics,Gr 4,Mathematics,63,74,74,8,8,8
66,Northumberland County ,Mathematics,Gr 5,Mathematics,81,71,73,3,12,6
66,Northumberland County ,Mathematics,Gr 6,Mathematics,79,85,65,12,7,11
66,Northumberland County ,Mathematics,Gr 7,Mathematics,56,57,69,0,1,1
66,Northumberland County ,Mathematics,Gr 8,Mathematics,20,48,41,0,0,2
66,Northumberland County ,Mathematics,End of Course,Algebra I,88,91,96,1,7,0
66,Northumberland County ,Mathematics,End of Course,Algebra II,92,45,100,15,0,17
66,Northumberland County ,Mathematics,End of Course,Geometry,98,74,87,0,7,3
66,Northumberland County ,Mathematics,End of Course,Mathematics,0,,,0,,
66,Northumberland County ,Science,Gr 5,Science,63,68,57,3,13,10
66,Northumberland County ,Science,Gr 8,Science,48,54,49,2,0,1
66,Northumberland County ,Science,End of Course,Biology,74,81,73,7,8,4
66,Northumberland County ,Science,End of Course,Chemistry,0,0,0,0,0,0
66,Northumberland County ,Science,End of Course,Earth Science,,,0,,,0
66,Northumberland County ,Science,End of Course,Science,0,,,0,,
119,Norton City ,English: Reading,Gr 3,English Reading,72,68,69,7,8,2
119,Norton City ,English: Reading,Gr 4,English Reading,80,78,78,13,15,10
119,Norton City ,English: Reading,Gr 5,English Reading,81,79,80,8,5,12
119,Norton City ,English: Reading,Gr 6,English Reading,85,89,82,10,13,11
119,Norton City ,English: Reading,Gr 7,English Reading,76,77,87,12,16,15
119,Norton City ,English: Reading,Gr 8,English Reading,82,79,85,8,10,7
119,Norton City ,English: Reading,End of Course,English Reading,87,92,96,24,32,24
119,Norton City ,English: Writing,Gr 8,Writing,72,77,,5,25,
119,Norton City ,English: Writing,End of Course,Writing,,,91,,,21
119,Norton City ,History and Social Sciences,Content Specific,Civics & Econ,82,87,93,20,23,30
119,Norton City ,History and Social Sciences,Content Specific,VA Studies,89,81,65,49,45,8
119,Norton City ,History and Social Sciences,End of Course,Geography,80,72,74,5,1,4
119,Norton City ,History and Social Sciences,End of Course,VA & US History,,0,0,,0,0
119,Norton City ,History and Social Sciences,End of Course,World History I,0,0,22,0,0,0
119,Norton City ,Mathematics,Gr 3,Mathematics,63,71,65,2,11,2
119,Norton City ,Mathematics,Gr 4,Mathematics,74,78,78,7,5,5
119,Norton City ,Mathematics,Gr 5,Mathematics,83,88,63,2,4,5
119,Norton City ,Mathematics,Gr 6,Mathematics,85,80,80,13,9,16
119,Norton City ,Mathematics,Gr 7,Mathematics,70,77,94,0,2,6
119,Norton City ,Mathematics,Gr 8,Mathematics,70,75,73,11,9,7
119,Norton City ,Mathematics,End of Course,Algebra I,96,96,95,9,4,20
119,Norton City ,Mathematics,End of Course,Algebra II,91,100,92,0,0,0
119,Norton City ,Mathematics,End of Course,Geometry,100,100,81,0,0,0
119,Norton City ,Mathematics,End of Course,Mathematics,,,0,,,0
119,Norton City ,Science,Gr 5,Science,79,79,72,15,25,10
119,Norton City ,Science,Gr 8,Science,77,83,71,3,9,6
119,Norton City ,Science,End of Course,Biology,91,91,89,11,6,6
119,Norton City ,Science,End of Course,Earth Science,,77,75,,2,9
119,Norton City ,Science,End of Course,Science,,0,0,,0,0
67,Nottoway County ,English: Reading,Gr 3,English Reading,59,55,62,6,6,7
67,Nottoway County ,English: Reading,Gr 4,English Reading,66,65,66,13,4,12
67,Nottoway County ,English: Reading,Gr 5,English Reading,54,57,54,4,6,4
67,Nottoway County ,English: Reading,Gr 6,English Reading,73,60,56,8,7,7
67,Nottoway County ,English: Reading,Gr 7,English Reading,66,68,59,4,3,6
67,Nottoway County ,English: Reading,Gr 8,English Reading,57,63,61,4,4,7
67,Nottoway County ,English: Reading,End of Course,English Reading,77,76,78,15,11,10
67,Nottoway County ,English: Writing,Gr 8,Writing,34,44,,1,5,
67,Nottoway County ,English: Writing,End of Course,Writing,57,59,55,8,7,1
67,Nottoway County ,History and Social Sciences,Content Specific,Civics & Econ,59,63,66,8,10,6
67,Nottoway County ,History and Social Sciences,Content Specific,VA Studies,68,71,66,28,14,20
67,Nottoway County ,History and Social Sciences,End of Course,VA & US History,16,25,19,0,0,0
67,Nottoway County ,History and Social Sciences,End of Course,World History I,40,42,51,4,2,3
67,Nottoway County ,History and Social Sciences,End of Course,World History II,11,6,18,0,0,0
67,Nottoway County ,Mathematics,Gr 3,Mathematics,58,52,64,5,8,8
67,Nottoway County ,Mathematics,Gr 4,Mathematics,54,63,55,8,3,7
67,Nottoway County ,Mathematics,Gr 5,Mathematics,50,44,41,5,4,2
67,Nottoway County ,Mathematics,Gr 6,Mathematics,64,62,52,9,8,4
67,Nottoway County ,Mathematics,Gr 7,Mathematics,22,30,0,0,1,0
67,Nottoway County ,Mathematics,Gr 8,Mathematics,43,52,40,0,0,0
67,Nottoway County ,Mathematics,End of Course,Algebra I,59,63,57,2,0,1
67,Nottoway County ,Mathematics,End of Course,Algebra II,0,0,0,0,0,0
67,Nottoway County ,Mathematics,End of Course,Geometry,65,43,46,0,5,0
67,Nottoway County ,Mathematics,End of Course,Mathematics,,,0,,,0
67,Nottoway County ,Science,Gr 5,Science,52,45,40,11,6,7
67,Nottoway County ,Science,Gr 8,Science,47,53,47,3,1,2
67,Nottoway County ,Science,End of Course,Biology,48,45,59,0,2,2
67,Nottoway County ,Science,End of Course,Chemistry,0,0,0,0,0,0
67,Nottoway County ,Science,End of Course,Earth Science,59,62,58,0,2,0
67,Nottoway County ,Science,End of Course,Science,,,0,,,0
68,Orange County ,English: Reading,Gr 3,English Reading,61,63,67,7,7,10
68,Orange County ,English: Reading,Gr 4,English Reading,73,70,69,13,10,10
68,Orange County ,English: Reading,Gr 5,English Reading,69,68,66,7,5,6
68,Orange County ,English: Reading,Gr 6,English Reading,69,63,66,12,8,8
68,Orange County ,English: Reading,Gr 7,English Reading,67,69,66,3,10,4
68,Orange County ,English: Reading,Gr 8,English Reading,62,55,70,10,5,10
68,Orange County ,English: Reading,End of Course,English Reading,86,86,82,18,21,21
68,Orange County ,English: Writing,Gr 8,Writing,52,47,,7,6,
68,Orange County ,English: Writing,End of Course,Writing,59,68,62,10,9,8
68,Orange County ,History and Social Sciences,Content Specific,Civics & Econ,68,64,74,18,15,18
68,Orange County ,History and Social Sciences,Content Specific,VA Studies,63,57,68,20,12,19
68,Orange County ,History and Social Sciences,End of Course,Geography,0,0,0,0,0,0
68,Orange County ,History and Social Sciences,End of Course,VA & US History,28,38,39,0,0,1
68,Orange County ,History and Social Sciences,End of Course,World History I,72,70,54,11,9,5
68,Orange County ,History and Social Sciences,End of Course,World History II,31,14,13,10,3,0
68,Orange County ,Mathematics,Gr 3,Mathematics,64,69,67,7,8,10
68,Orange County ,Mathematics,Gr 4,Mathematics,62,68,67,8,9,8
68,Orange County ,Mathematics,Gr 5,Mathematics,56,62,64,8,7,11
68,Orange County ,Mathematics,Gr 6,Mathematics,56,50,60,6,5,3
68,Orange County ,Mathematics,Gr 7,Mathematics,32,53,54,0,1,1
68,Orange County ,Mathematics,Gr 8,Mathematics,46,51,65,2,2,5
68,Orange County ,Mathematics,End of Course,Algebra I,85,86,82,3,6,4
68,Orange County ,Mathematics,End of Course,Algebra II,84,90,0,11,14,0
68,Orange County ,Mathematics,End of Course,Geometry,84,94,83,9,3,7
68,Orange County ,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
68,Orange County ,Science,Gr 5,Science,60,58,58,10,9,10
68,Orange County ,Science,Gr 8,Science,63,53,66,9,4,4
68,Orange County ,Science,End of Course,Biology,71,81,73,9,13,6
68,Orange County ,Science,End of Course,Chemistry,0,0,0,0,0,0
68,Orange County ,Science,End of Course,Earth Science,0,30,66,0,0,6
68,Orange County ,Science,End of Course,Science,0,0,0,0,0,0
69,Page County ,English: Reading,Gr 3,English Reading,55,61,67,4,7,6
69,Page County ,English: Reading,Gr 4,English Reading,63,70,67,7,11,8
69,Page County ,English: Reading,Gr 5,English Reading,58,64,65,3,4,8
69,Page County ,English: Reading,Gr 6,English Reading,70,71,66,5,6,4
69,Page County ,English: Reading,Gr 7,English Reading,64,70,68,5,6,5
69,Page County ,English: Reading,Gr 8,English Reading,64,64,69,9,6,5
69,Page County ,English: Reading,End of Course,English Reading,81,83,79,14,20,14
69,Page County ,English: Writing,Gr 8,Writing,44,38,,6,5,
69,Page County ,History and Social Sciences,Content Specific,Civics & Econ,67,68,73,16,14,14
69,Page County ,History and Social Sciences,Content Specific,VA Studies,64,77,76,20,31,32
69,Page County ,History and Social Sciences,End of Course,Geography,67,71,65,4,7,3
69,Page County ,History and Social Sciences,End of Course,VA & US History,31,37,37,0,0,0
69,Page County ,History and Social Sciences,End of Course,World History I,0,0,0,0,0,0
69,Page County ,History and Social Sciences,End of Course,World History II,54,8,16,8,0,4
