Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2021-2022 Pass Rate,2022-2023 Pass Rate,2023-2024 Pass Rate,2021-2022 Adv Pass Rate,2022-2023 Adv Pass Rate,2023-2024 Adv Pass Rate
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,52,56,61,7,4,6
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,55,58,60,4,5,5
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,44,47,60,1,1,0
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Mathematics,End of Course,Algebra I,100,98,95,19,20,14
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Mathematics,End of Course,Geometry,0,,,0,,
82,Rockingham County ,960,J. Frank Hillyard Middle,Middle,06,8,Science,Gr 8,Science,49,60,63,2,6,7
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,56,51,68,8,4,6
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,59,65,71,6,8,12
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,59,69,76,4,13,13
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,55,46,49,1,0,0
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,45,60,67,3,1,3
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,45,58,65,1,3,5
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,56,81,82,1,9,18
82,Rockingham County ,1071,John C. Myers Elementary,Elem,PK,5,Science,Gr 5,Science,66,79,82,16,24,37
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,55,45,59,8,3,11
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,68,59,63,5,10,7
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,74,66,64,9,3,10
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,54,66,64,7,19,16
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,58,47,66,7,5,6
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,56,53,64,4,8,9
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,78,66,63,13,9,13
82,Rockingham County ,970,John W. Wayland Elementary,Elem,PK,5,Science,Gr 5,Science,76,75,66,16,15,21
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,42,55,77,0,0,13
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,52,41,41,6,11,3
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,49,52,43,7,0,4
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,35,30,50,3,0,0
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,26,45,72,0,0,6
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,42,26,35,0,0,0
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,27,35,61,0,0,0
82,Rockingham County ,500,Lacey Spring Elementary,Elem,PK,5,Science,Gr 5,Science,34,47,54,0,3,4
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,54,61,21,7,7
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,65,55,69,15,10,14
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,76,70,65,12,4,5
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,65,50,66,20,10,10
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,68,77,71,16,7,11
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,60,60,76,5,5,10
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,55,61,59,0,4,9
82,Rockingham County ,360,Linville-Edom Elementary,Elem,PK,5,Science,Gr 5,Science,61,74,64,12,13,27
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,67,63,56,3,4,2
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,65,58,53,3,0,9
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,64,62,60,8,3,3
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,71,47,56,13,0,16
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,72,79,71,0,11,7
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,61,38,53,0,3,12
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,69,73,49,3,0,0
82,Rockingham County ,600,McGaheysville Elementary,Elem,PK,5,Science,Gr 5,Science,64,80,71,13,7,6
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,English: Reading,Gr 6,English Reading,63,61,67,11,9,16
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,English: Reading,Gr 7,English Reading,74,70,67,16,12,8
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,English: Reading,Gr 8,English Reading,71,70,71,9,12,9
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,English: Writing,Gr 8,Writing,60,50,,15,7,
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,History and Social Sciences,Content Specific,Civics & Econ,79,78,85,19,27,23
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,63,53,67,12,4,14
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,80,79,74,31,21,11
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,52,55,71,1,0,0
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Mathematics,End of Course,Algebra I,100,99,100,34,52,39
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Mathematics,End of Course,Geometry,0,,,0,,
82,Rockingham County ,860,Montevideo Middle,Middle,06,8,Science,Gr 8,Science,56,68,70,6,10,8
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,42,33,44,3,5,7
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,45,46,38,6,10,6
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,64,39,46,2,6,0
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,61,43,47,25,11,0
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,40,34,44,3,3,7
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,58,47,53,6,3,1
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,56,42,56,2,8,0
82,Rockingham County ,520,Mountain View Elementary,Elem,PK,5,Science,Gr 5,Science,49,42,56,0,9,14
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,60,55,6,12,0
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,70,52,76,7,13,7
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,56,68,63,8,10,13
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,67,61,88,13,13,29
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,67,55,73,0,5,5
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,83,65,88,10,9,7
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,40,94,79,4,13,17
82,Rockingham County ,920,Ottobine Elementary,Elem,PK,5,Science,Gr 5,Science,48,87,75,4,13,42
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,67,74,9,6,7
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,64,73,62,11,8,8
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,76,63,70,14,8,10
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,English: Reading,Gr 6,English Reading,,,0,,,0
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,79,83,74,17,32,28
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,80,74,71,11,2,5
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,55,80,75,5,16,11
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,74,71,76,11,16,18
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,Mathematics,Gr 6,Mathematics,,,0,,,0
82,Rockingham County ,1073,Peak View Elementary,Elem,PK,5,Science,Gr 5,Science,61,65,73,16,16,17
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,52,50,58,3,0,5
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,60,56,55,5,8,2
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,58,59,59,4,2,5
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,60,59,58,11,9,8
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,53,38,69,3,0,3
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,49,56,57,0,1,2
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,43,55,73,1,4,4
82,Rockingham County ,10,Plains Elementary,Elem,PK,5,Science,Gr 5,Science,48,61,72,13,4,14
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,61,55,53,0,7,3
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,63,54,57,0,0,7
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,48,64,53,4,6,7
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,58,67,57,8,18,15
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,75,65,66,0,9,0
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,66,69,58,3,3,8
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,42,64,69,0,0,2
82,Rockingham County ,950,Pleasant Valley Elementary,Elem,PK,5,Science,Gr 5,Science,33,69,62,8,14,13
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,44,45,56,2,4,4
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,65,50,50,4,10,6
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,59,57,53,5,2,2
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,58,45,49,13,12,7
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,31,67,73,2,2,8
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,60,44,60,5,2,2
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,45,59,40,0,2,4
82,Rockingham County ,390,River Bend Elementary,Elem,PK,5,Science,Gr 5,Science,54,46,50,9,2,14
82,Rockingham County ,830,South River Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,53,57,9,2,5
82,Rockingham County ,830,South River Elementary,Elem,PK,5,English: Reading,Gr 4,English Reading,75,60,66,15,13,9
82,Rockingham County ,830,South River Elementary,Elem,PK,5,English: Reading,Gr 5,English Reading,59,48,60,0,2,8
82,Rockingham County ,830,South River Elementary,Elem,PK,5,History and Social Sciences,Content Specific,VA Studies,46,63,79,6,10,29
82,Rockingham County ,830,South River Elementary,Elem,PK,5,Mathematics,Gr 3,Mathematics,35,33,52,2,0,5
82,Rockingham County ,830,South River Elementary,Elem,PK,5,Mathematics,Gr 4,Mathematics,63,53,64,12,7,4
82,Rockingham County ,830,South River Elementary,Elem,PK,5,Mathematics,Gr 5,Mathematics,53,42,51,3,2,5
82,Rockingham County ,830,South River Elementary,Elem,PK,5,Science,Gr 5,Science,58,38,61,3,0,7
82,Rockingham County ,20,Spotswood High,High,09,12,English: Reading,Gr 6,English Reading,,,0,,,0
82,Rockingham County ,20,Spotswood High,High,09,12,English: Reading,Gr 8,English Reading,,,0,,,0
82,Rockingham County ,20,Spotswood High,High,09,12,English: Reading,End of Course,English Reading,86,87,86,30,27,26
82,Rockingham County ,20,Spotswood High,High,09,12,History and Social Sciences,End of Course,Geography,77,78,48,7,6,0
82,Rockingham County ,20,Spotswood High,High,09,12,History and Social Sciences,End of Course,VA & US History,33,27,17,0,0,0
82,Rockingham County ,20,Spotswood High,High,09,12,History and Social Sciences,End of Course,World History I,,0,0,,0,0
82,Rockingham County ,20,Spotswood High,High,09,12,History and Social Sciences,End of Course,World History II,27,38,0,0,5,0
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,Gr 6,Mathematics,,,0,,,0
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,Gr 8,Mathematics,,,0,,,0
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,End of Course,Algebra I,84,88,87,2,3,6
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,End of Course,Algebra II,70,0,,20,0,
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,End of Course,Geometry,97,90,95,19,16,17
82,Rockingham County ,20,Spotswood High,High,09,12,Mathematics,End of Course,Mathematics,29,0,0,0,0,0
82,Rockingham County ,20,Spotswood High,High,09,12,Science,Gr 8,Science,,,0,,,0
82,Rockingham County ,20,Spotswood High,High,09,12,Science,End of Course,Biology,75,81,80,13,11,9
82,Rockingham County ,20,Spotswood High,High,09,12,Science,End of Course,Chemistry,0,0,,0,0,
82,Rockingham County ,20,Spotswood High,High,09,12,Science,End of Course,Earth Science,0,54,36,0,0,0
82,Rockingham County ,20,Spotswood High,High,09,12,Science,End of Course,Science,43,0,20,29,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,English: Reading,End of Course,English Reading,87,84,84,26,25,21
82,Rockingham County ,850,Turner Ashby High,High,09,12,English: Writing,End of Course,Writing,,,0,,,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,History and Social Sciences,End of Course,Geography,77,78,62,8,10,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,History and Social Sciences,End of Course,VA & US History,56,30,17,0,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,History and Social Sciences,End of Course,World History I,,0,0,,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,History and Social Sciences,End of Course,World History II,0,0,0,0,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,Mathematics,End of Course,Algebra I,92,93,91,5,3,1
82,Rockingham County ,850,Turner Ashby High,High,09,12,Mathematics,End of Course,Algebra II,0,,,0,,
82,Rockingham County ,850,Turner Ashby High,High,09,12,Mathematics,End of Course,Geometry,100,96,100,20,22,23
82,Rockingham County ,850,Turner Ashby High,High,09,12,Mathematics,End of Course,Mathematics,0,0,0,0,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,Science,End of Course,Biology,77,75,77,7,4,5
82,Rockingham County ,850,Turner Ashby High,High,09,12,Science,End of Course,Earth Science,0,39,52,0,0,0
82,Rockingham County ,850,Turner Ashby High,High,09,12,Science,End of Course,Science,0,0,0,0,0,0
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,English: Reading,Gr 6,English Reading,67,65,64,8,8,9
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,English: Reading,Gr 7,English Reading,70,68,60,8,10,4
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,English: Reading,Gr 8,English Reading,64,60,65,8,7,5
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,English: Writing,Gr 8,Writing,42,47,,5,9,
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,History and Social Sciences,Content Specific,Civics & Econ,71,67,74,20,11,16
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,Mathematics,Gr 6,Mathematics,63,62,54,5,5,4
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,Mathematics,Gr 7,Mathematics,58,74,65,4,10,6
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,Mathematics,Gr 8,Mathematics,40,46,57,1,0,1
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,Mathematics,End of Course,Algebra I,98,98,100,18,20,27
82,Rockingham County ,890,Wilbur S. Pence Middle,Middle,06,8,Science,Gr 8,Science,55,55,60,3,4,6
83,Russell County ,580,Belfast Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,94,88,89,0,13,21
83,Russell County ,580,Belfast Elementary,Elem,KG,5,English: Reading,Gr 4,English Reading,100,100,88,27,13,25
83,Russell County ,580,Belfast Elementary,Elem,KG,5,English: Reading,Gr 5,English Reading,100,88,100,0,6,23
83,Russell County ,580,Belfast Elementary,Elem,KG,5,History and Social Sciences,Content Specific,VA Studies,93,100,93,60,69,53
83,Russell County ,580,Belfast Elementary,Elem,KG,5,Mathematics,Gr 3,Mathematics,89,100,100,0,13,16
83,Russell County ,580,Belfast Elementary,Elem,KG,5,Mathematics,Gr 4,Mathematics,87,100,88,0,6,19
83,Russell County ,580,Belfast Elementary,Elem,KG,5,Mathematics,Gr 5,Mathematics,86,56,92,0,0,8
83,Russell County ,580,Belfast Elementary,Elem,KG,5,Science,Gr 5,Science,100,81,92,21,0,15
83,Russell County ,792,Castlewood Elementary,Elem,02,7,English: Reading,Gr 3,English Reading,71,92,59,8,8,9
83,Russell County ,792,Castlewood Elementary,Elem,02,7,English: Reading,Gr 4,English Reading,59,74,83,6,2,4
83,Russell County ,792,Castlewood Elementary,Elem,02,7,English: Reading,Gr 5,English Reading,63,72,68,5,7,8
83,Russell County ,792,Castlewood Elementary,Elem,02,7,English: Reading,Gr 6,English Reading,56,64,65,13,3,13
83,Russell County ,792,Castlewood Elementary,Elem,02,7,English: Reading,Gr 7,English Reading,80,79,77,11,12,5
83,Russell County ,792,Castlewood Elementary,Elem,02,7,History and Social Sciences,Content Specific,Civics & Econ,63,76,62,20,22,12
83,Russell County ,792,Castlewood Elementary,Elem,02,7,History and Social Sciences,Content Specific,VA Studies,57,85,83,20,15,33
83,Russell County ,792,Castlewood Elementary,Elem,02,7,Mathematics,Gr 3,Mathematics,68,71,50,5,4,0
83,Russell County ,792,Castlewood Elementary,Elem,02,7,Mathematics,Gr 4,Mathematics,65,55,67,6,0,0
83,Russell County ,792,Castlewood Elementary,Elem,02,7,Mathematics,Gr 5,Mathematics,46,71,37,0,9,3
83,Russell County ,792,Castlewood Elementary,Elem,02,7,Mathematics,Gr 6,Mathematics,65,69,68,4,15,8
83,Russell County ,792,Castlewood Elementary,Elem,02,7,Mathematics,Gr 7,Mathematics,77,86,69,9,21,9
